variable,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
K,1,1.08014379147984,1.17543833241205,1.2642088293638,1.34701601387464,1.43945313664576,1.55307545134192,1.68815066313441,1.84004180682273,1.96392758448422,2.30394213560129,2.70174878767691,3.10822632678915,3.67851099879379,3.63203936406651,4.03092121196657,3.2592803070918
L,1,0.980784238701728,0.96629934102317,0.941118962789425,0.914038448117654,0.889992772681859,0.8679579677873,0.84847986945669,0.831655274162498,0.820807010648055,0.812674693619387,0.795231294287787,0.778446537482327,0.766461385942354,0.758146334464497,0.746800302277666,0.736751750941663
GDPreal,1,1.07738883565065,1.17208266264513,1.25199632045882,1.33224730023418,1.41962211498853,1.52392084684796,1.63969481116763,1.76587558895137,1.89122224386233,2.19669155082093,2.52622584546176,2.88417712198667,3.33374650978289,3.32981602071098,3.40475177836929,3.146421448125
wI,1,1.08179204930179,1.05950849733488,1.01831745137147,1.00591070026871,1.03706240612369,1.07424481182812,1.10192611752932,1.11767031840368,0.988073376673201,1.16522170133493,1.07458504067436,1.10682862016589,1.19490318201796,0.598781447850163,1.25384158551853,0.34192071078616
bKLj,1,1.1592740743,1.34391637934412,1.55796741660077,1.80611123466941,2.09377792965422,2.42726247118966,2.81386245437153,3.26203779199908,3.78159584165135,5.08214859165487,6.82998273458564,9.1789256676472,12.3357085495333,16.5781607705331,29.9420024178155,54.0785869553154
bKLj,1,1.17393426792816,1.37812166541602,1.6178242484061,1.89921932468904,2.22955864756384,2.61735529873075,3.07260307652338,3.60703404327228,4.2344208689808,5.83554714003219,8.04209394323488,11.082983898483,15.2737002279563,21.0490171952163,39.9767002228667,75.924521600569
bKLj,1,1.02287650573635,1.04627634598741,1.0702114928182,1.09469419217277,1.11973697013956,1.14535263936016,1.17155430558463,1.19835537437679,1.22576955797291,1.2824936941385,1.34184281605512,1.40393839847161,1.46890753754429,1.53688321097521,1.6824171251024,1.8417322556616
bKLj,1,1.17393426792816,1.37812166541602,1.6178242484061,1.89921932468904,2.22955864756384,2.61735529873075,3.07260307652338,3.60703404327228,4.2344208689808,5.83554714003219,8.04209394323488,11.082983898483,15.2737002279563,21.0490171952163,39.9767002228667,75.924521600569
bKLj,1,1.17393426792816,1.37812166541602,1.6178242484061,1.89921932468904,2.22955864756384,2.61735529873075,3.07260307652338,3.60703404327228,4.2344208689808,5.83554714003219,8.04209394323488,11.082983898483,15.2737002279563,21.0490171952163,39.9767002228667,75.924521600569
bKLj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bKLj,1,1.02287650573635,1.04627634598741,1.0702114928182,1.09469419217277,1.11973697013956,1.14535263936016,1.17155430558463,1.19835537437679,1.22576955797291,1.2824936941385,1.34184281605512,1.40393839847161,1.46890753754429,1.53688321097521,1.6824171251024,1.8417322556616
YE_Pj,1,1.002,1.045,0.966,0.932,0.884,0.853,0.822,0.781,0.778,0.722,0.67,0.624,0.556,0.398,0.32,0.245
YE_Pj,1,0.997,1.041,0.968,0.938,0.886,0.851,0.816,0.774,0.754,0.696,0.643,0.597,0.531,0.381,0.31,0.24
YE_Pj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Pj,1,0.799110135490726,0.661313920152034,0.591989232665166,0.530060655948119,0.467208204111117,0.426367349470709,0.42300084215389,0.424386529768539,0.390229878568041,0.380549611182752,0.369503881025896,0.347238151172055,0.32698943848689,0.2561652897098,0.239503092042618,0.216614644272882
YE_Pj,1,1.00649602700216,1.11206222260959,1.04734044951089,1.03515150814451,1.00461420883065,1.00284359873221,0.995502748080196,0.99151599295531,0.974356159311984,0.930311023461917,0.885061250592909,0.841157839563128,0.80177453208333,0.576718104445939,0.467649317637707,0.362079033967854
YE_Pj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Pj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.00805649105404,0.983558467530589,0.92080577179539,0.860547889103417,0.804678949235919,0.772708666670567,0.752487651951968,0.741532809841212,0.730596909870888,0.714944384090899,0.710439375961391,0.704757110159179,0.692731348976143,0.692731348976143,0.692731348976143,0.692731348976143
YE_Tj,1,1.01614820038948,1.01835157023921,1.00810125405095,0.997950971511041,0.965670179595431,0.944549238193711,0.928707993348639,0.919886276575334,0.91534209758054,0.914980396490611,0.922511053638116,0.929846911390211,0.942367911347188,0.942367911347188,0.942367911347188,0.942367911347188
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Bj,1,1.03264201437659,1.00283599084716,0.974974185627504,0.93889349213987,0.86765358890811,0.793685860178549,0.743473619735599,0.69352096494255,0.665456512626175,0.654433146074415,0.675027420209762,0.698506618334797,0.725802970799501,0.790400676844883,0.808501497725062,0.711163597738509
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Bj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C_EB,1,1.03264201437659,1.00283599084716,0.974974185627504,0.93889349213987,0.86765358890811,0.793685860178549,0.743473619735599,0.69352096494255,0.665456512626175,0.654433146074415,0.675027420209762,0.698506618334797,0.725802970799501,0.790400676844883,0.808501497725062,0.711163597738509
C_ET,1,0.9423189758176,0.863849225532769,0.699738344796665,0.571601178329553,0.518830311561162,0.496014944238437,0.490427765137811,0.486605163981788,0.481885126591721,0.477445074476702,0.478189922167823,0.4731726142237,0.4527003419104,0.4527003419104,0.4527003419104,0.4527003419104
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
YE_Ej,1,0.924990913936068,0.820339182626014,0.68435915157952,0.608365015321792,0.534760912133683,0.472276750557815,0.420956830932699,0.373634422131421,0.327932771595062,0.264620723818712,0.202069501493539,0.157600405338789,0.132566973646493,0.104695649895002,0.0657968817274369,0.0470486745705238
YE_Ej,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rhoB,1,1.05217777899331,0.887000953050362,0.786116493310665,0.765274545502628,0.730134817593884,0.646218860017075,0.587653438595289,0.619367200691578,0.496155953342103,0.567610147189428,0.723884116535216,1.33381537469316,2.16636996735233,1.9621718119426,1.86187341500414,0.525681338704031
rhoTT,1,1.07156090044756,0.805938831258879,0.768129638823315,0.750545279372121,0.6980112748068,0.63241130753204,0.577237358631628,0.569307350424534,0.486186630721121,0.5267254190089,0.663923621731641,1.24173385341874,2.13020346883275,1.62612996828155,1.81992213171474,0.462414362935031
rhoTnT,1,1.07156090044756,0.805938831258879,0.768129638823315,0.750545279372121,0.6980112748068,0.63241130753204,0.577237358631628,0.569307350424534,0.486186630721121,0.5267254190089,0.663923621731641,1.24173385341874,2.13020346883275,1.62612996828155,1.81992213171474,0.462414362935031
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
rhoPj,1,1.07759379499283,0.943723950141667,0.85882115150854,0.802822664289223,0.770352697621102,0.686291728437464,0.64192983893816,0.652742748725684,0.539897292111922,0.59238577288376,0.753808147282573,1.42149143346219,2.36988379785637,1.99280508697142,2.10426254354819,0.543311321204444
lambda_KLM,1,1.41770007510935,1.26874303210115,1.21093349005585,1.1294294395878,1.1376845001689,1.08927720465851,1.1174599486053,1.28825224785271,1.18877035285451,1.39394796424179,1.57109564147385,1.69074468329243,1.8186555346331,1.41485626903594,1.48763165010796,1.43867543345883
pXj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pXj,1,1.06310657578991,1.29013623081132,1.39159735486717,1.40432181163479,1.56045002799441,1.76281968123785,1.99063123943959,2.24429192226354,3.22264120238429,3.68974391866749,6.69123853575286,0.55513330636601,0.7708159494403,0.724461012718532,0.747788314984787,0.793371240573884
Xj,1,0.084720783606935,0.0450755285665644,0.0478651196177901,0.0250138898746935,0.0228667744192212,0.0219844774444206,0.021541652016202,0.0794348777273676,0.180741124183064,0.163631466592334,0.146842990273385,0.144735980082314,0.220609817455948,0.285453256282739,0.376268231243657,0.315647574343732
Mj,1,0.754062943491478,0.672062197054794,0.571382886542795,0.518013949191446,0.45751506785647,0.394520615442604,0.334791935331091,0.277039970928601,0.199848071459625,0.131485208640601,0.0546762702106549,0.000354371223554451,0,0,0,0.00236933628951261
